subject,window_index,label_original,stress_label
S2,1428,0,
S2,1429,0,
S2,1430,0,
S2,1431,0,
S2,1432,0,
S2,1433,0,
S2,1434,0,
S2,1435,0,
S2,1436,0,
S2,1437,0,
S2,1438,0,
S2,1439,0,
S2,1440,0,
S2,1441,0,
S2,1442,0,
S2,1443,0,
S2,1444,0,
S2,1445,0,
S2,1446,0,
S2,1447,0,
S2,1448,0,
S2,1449,0,
S2,1450,0,
S2,1451,0,
S2,1452,0,
S2,1453,0,
S2,1454,0,
S2,1455,0,
S2,1456,0,
S2,1457,0,
S2,1458,0,
S2,1459,0,
S2,1460,0,
S2,1461,0,
S2,1462,0,
S2,1463,0,
S2,1464,0,
S2,1465,0,
S2,1466,0,
S2,1467,0,
S2,1468,0,
S2,1469,0,
S2,1470,0,
S2,1471,0,
S2,1472,0,
S2,1473,0,
S2,1474,0,
S2,1475,0,
S2,1476,0,
S2,1477,0,
S2,1478,0,
S2,1479,0,
S2,1480,0,
S2,1481,0,
S2,1482,0,
S2,1483,0,
S2,1484,0,
S2,1485,0,
S2,1486,0,
S2,1487,0,
S2,1488,0,
S2,1489,0,
S2,1490,0,
S2,1491,0,
S2,1492,0,
S2,1493,0,
S2,1494,0,
S2,1495,0,
S2,1496,0,
S2,1497,0,
S2,1498,0,
S2,1499,0,
S2,1500,0,
S2,1501,0,
S2,1502,0,
S2,1503,0,
S2,1504,0,
S2,1505,0,
S2,1506,0,
S2,1507,0,
S2,1508,0,
S2,1509,0,
S2,1510,0,
S2,1511,0,
S2,1512,0,
S2,1513,0,
S2,1514,0,
S2,1515,0,
S2,1516,0,
S2,1517,0,
S2,1518,0,
S2,1519,0,
S2,1520,0,
S2,1521,0,
S2,1522,0,
S2,1523,0,
S2,1524,0,
S2,1525,0,
S2,1526,0,
S2,1527,0,
S2,1528,0,
S2,1529,0,
S2,1530,0,
S2,1531,0,
S2,1532,0,
S2,1533,0,
S2,1534,0,
S2,1535,0,
S2,1536,0,
S2,1537,0,
S2,1538,0,
S2,1539,0,
S2,1540,0,
S2,1541,0,
S2,1542,0,
S2,1543,0,
S2,1544,0,
S2,1545,0,
S2,1546,0,
S2,1547,0,
S2,1548,0,
S2,1549,0,
S2,1550,0,
S2,1551,0,
S2,1552,0,
S2,1553,0,
S2,1554,0,
S2,1555,0,
S2,1556,0,
S2,1557,0,
S2,1558,0,
S2,1559,0,
S2,1560,0,
S2,1561,0,
S2,1562,0,
S2,1563,0,
S2,1564,0,
S2,1565,0,
S2,1566,0,
S2,1567,0,
S2,1568,0,
S2,1569,0,
S2,1570,0,
S2,1571,0,
S2,1572,0,
S2,1573,0,
S2,1574,0,
S2,1575,0,
S2,1576,0,
S2,1577,0,
S2,1578,0,
S2,1579,0,
S2,1580,0,
S2,1581,0,
S2,1582,0,
S2,1583,0,
S2,1584,0,
S2,1585,0,
S2,1586,0,
S2,1587,0,
S2,1588,0,
S2,1589,0,
S2,1590,0,
S2,1591,0,
S2,1592,0,
S2,1593,0,
S2,1594,0,
S2,1595,0,
S2,1596,0,
S2,1597,0,
S2,1598,0,
S2,1599,0,
S2,1600,0,
S2,1601,0,
S2,1602,0,
S2,1603,0,
S2,1604,0,
S2,1605,0,
S2,1606,0,
S2,1607,0,
S2,1608,0,
S2,1609,0,
S2,1610,0,
S2,1611,0,
S2,1612,0,
S2,1613,0,
S2,1614,0,
S2,1615,0,
S2,1616,0,
S2,1617,0,
S2,1618,0,
S2,1619,0,
S2,1620,0,
S2,1621,0,
S2,1622,0,
S2,1623,0,
S2,1624,0,
S2,1625,0,
S2,1626,0,
S2,1627,0,
S2,1628,0,
S2,1629,0,
S2,1630,0,
S2,1631,0,
S2,1632,0,
S2,1633,0,
S2,1634,0,
S2,1635,0,
S2,1636,0,
S2,1637,0,
S2,1638,0,
S2,1639,4,
S2,1640,4,
S2,1641,4,
S2,1642,4,
S2,1643,4,
S2,1644,4,
S2,1645,4,
S2,1646,4,
S2,1647,4,
S2,1648,4,
S2,1649,4,
S2,1650,4,
S2,1651,4,
S2,1652,4,
S2,1653,4,
S2,1654,4,
S2,1655,4,
S2,1656,4,
S2,1657,4,
S2,1658,4,
S2,1659,4,
S2,1660,4,
S2,1661,4,
S2,1662,4,
S2,1663,4,
S2,1664,4,
S2,1665,4,
S2,1666,4,
S2,1667,4,
S2,1668,4,
S2,1669,4,
S2,1670,4,
S2,1671,4,
S2,1672,4,
S2,1673,4,
S2,1674,4,
S2,1675,4,
S2,1676,4,
S2,1677,4,
S2,1678,4,
S2,1679,4,
S2,1680,4,
S2,1681,4,
S2,1682,4,
S2,1683,4,
S2,1684,4,
S2,1685,4,
S2,1686,4,
S2,1687,4,
S2,1688,4,
S2,1689,4,
S2,1690,4,
S2,1691,4,
S2,1692,4,
S2,1693,4,
S2,1694,4,
S2,1695,4,
S2,1696,4,
S2,1697,4,
S2,1698,4,
S2,1699,4,
S2,1700,4,
S2,1701,4,
S2,1702,4,
S2,1703,4,
S2,1704,4,
S2,1705,4,
S2,1706,4,
S2,1707,4,
S2,1708,4,
S2,1709,4,
S2,1710,4,
S2,1711,4,
S2,1712,4,
S2,1713,4,
S2,1714,4,
S2,1715,4,
S2,1716,4,
S2,1717,4,
S2,1718,4,
S2,1719,4,
S2,1720,4,
S2,1721,4,
S2,1722,4,
S2,1723,4,
S2,1724,4,
S2,1725,4,
S2,1726,4,
S2,1727,4,
S2,1728,4,
S2,1729,4,
S2,1730,4,
S2,1731,4,
S2,1732,4,
S2,1733,4,
S2,1734,4,
S2,1735,4,
S2,1736,4,
S2,1737,4,
S2,1738,4,
S2,1739,4,
S2,1740,4,
S2,1741,4,
S2,1742,4,
S2,1743,4,
S2,1744,4,
S2,1745,4,
S2,1746,4,
S2,1747,4,
S2,1748,4,
S2,1749,4,
S2,1750,4,
S2,1751,4,
S2,1752,4,
S2,1753,4,
S2,1754,4,
S2,1755,4,
S2,1756,4,
S2,1757,4,
S2,1758,4,
S2,1759,4,
S2,1760,4,
S2,1761,4,
S2,1762,4,
S2,1763,4,
S2,1764,4,
S2,1765,4,
S2,1766,4,
S2,1767,4,
S2,1768,4,
S2,1769,4,
S2,1770,4,
S2,1771,4,
S2,1772,4,
S2,1773,4,
S2,1774,4,
S2,1775,4,
S2,1776,4,
S2,1777,4,
S2,1778,4,
S2,1779,4,
S2,1780,4,
S2,1781,4,
S2,1782,4,
S2,1783,4,
S2,1784,4,
S2,1785,4,
S2,1786,4,
S2,1787,4,
S2,1788,4,
S2,1789,4,
S2,1790,4,
S2,1791,4,
S2,1792,4,
S2,1793,4,
S2,1794,4,
S2,1795,0,
S2,1796,0,
S2,1797,0,
S2,1798,0,
S2,1799,0,
S2,1800,0,
S2,1801,0,
S2,1802,0,
S2,1803,0,
S2,1804,0,
S2,1805,0,
S2,1806,0,
S2,1807,0,
S2,1808,0,
S2,1809,0,
S2,1810,0,
S2,1811,0,
S2,1812,0,
S2,1813,0,
S2,1814,0,
S2,1815,0,
S2,1816,0,
S2,1817,0,
S2,1818,0,
S2,1819,0,
S2,1820,0,
S2,1821,0,
S2,1822,0,
S2,1823,0,
S2,1824,0,
S2,1825,0,
S2,1826,0,
S2,1827,0,
S2,1828,0,
S2,1829,0,
S2,1830,0,
S2,1831,0,
S2,1832,0,
S2,1833,0,
S2,1834,0,
S2,1835,0,
S2,1836,0,
S2,1837,0,
S2,1838,0,
S2,1839,0,
S2,1840,0,
S2,1841,0,
S2,1842,0,
S2,1843,0,
S2,1844,0,
S2,1845,0,
S2,1846,0,
S2,1847,0,
S2,1848,0,
S2,1849,0,
S2,1850,0,
S2,1851,0,
S2,1852,0,
S2,1853,0,
S2,1854,0,
S2,1855,0,
S2,1856,0,
S2,1857,0,
S2,1858,0,
S2,1859,0,
S2,1860,0,
S2,1861,0,
S2,1862,0,
S2,1863,0,
S2,1864,0,
S2,1865,0,
S2,1866,0,
S2,1867,0,
S2,1868,0,
S2,1869,0,
S2,1870,0,
S2,1871,0,
S2,1872,0,
S2,1873,0,
S2,1874,0,
S2,1875,0,
S2,1876,0,
S2,1877,0,
S2,1878,0,
S2,1879,0,
S2,1880,0,
S2,1881,0,
S2,1882,0,
S2,1883,0,
S2,1884,0,
S2,1885,0,
S2,1886,0,
S2,1887,0,
S2,1888,0,
S2,1889,0,
S2,1890,0,
S2,1891,0,
S2,1892,0,
S2,1893,0,
S2,1894,0,
S2,1895,0,
S2,1896,0,
S2,1897,0,
S2,1898,0,
S2,1899,0,
S2,1900,0,
S2,1901,0,
S2,1902,0,
S2,1903,0,
S2,1904,0,
S2,1905,3,0.0
S2,1906,3,0.0
S2,1907,3,0.0
S2,1908,3,0.0
S2,1909,3,0.0
S2,1910,3,0.0
S2,1911,3,0.0
S2,1912,3,0.0
S2,1913,3,0.0
S2,1914,3,0.0
S2,1915,3,0.0
S2,1916,3,0.0
S2,1917,3,0.0
S2,1918,3,0.0
S2,1919,3,0.0
S2,1920,3,0.0
S2,1921,3,0.0
S2,1922,3,0.0
S2,1923,3,0.0
S2,1924,3,0.0
S2,1925,3,0.0
S2,1926,3,0.0
S2,1927,3,0.0
S2,1928,3,0.0
S2,1929,3,0.0
S2,1930,3,0.0
S2,1931,3,0.0
S2,1932,3,0.0
S2,1933,3,0.0
S2,1934,3,0.0
S2,1935,3,0.0
S2,1936,3,0.0
S2,1937,3,0.0
S2,1938,3,0.0
S2,1939,3,0.0
S2,1940,3,0.0
S2,1941,3,0.0
S2,1942,3,0.0
S2,1943,3,0.0
S2,1944,3,0.0
S2,1945,3,0.0
S2,1946,3,0.0
S2,1947,3,0.0
S2,1948,3,0.0
S2,1949,3,0.0
S2,1950,3,0.0
S2,1951,3,0.0
S2,1952,3,0.0
S2,1953,3,0.0
S2,1954,3,0.0
S2,1955,3,0.0
S2,1956,3,0.0
S2,1957,3,0.0
S2,1958,3,0.0
S2,1959,3,0.0
S2,1960,3,0.0
S2,1961,3,0.0
S2,1962,3,0.0
S2,1963,3,0.0
S2,1964,3,0.0
S2,1965,3,0.0
S2,1966,3,0.0
S2,1967,3,0.0
S2,1968,3,0.0
S2,1969,3,0.0
S2,1970,3,0.0
S2,1971,3,0.0
S2,1972,3,0.0
S2,1973,3,0.0
S2,1974,3,0.0
S2,1975,3,0.0
S2,1976,3,0.0
S2,1977,3,0.0
S2,1978,3,0.0
S2,1979,3,0.0
S2,1980,3,0.0
S2,1981,3,0.0
S2,1982,3,0.0
S2,1983,3,0.0
S2,1984,3,0.0
S2,1985,3,0.0
S2,1986,3,0.0
S2,1987,3,0.0
S2,1988,3,0.0
S2,1989,3,0.0
S2,1990,3,0.0
S2,1991,3,0.0
S2,1992,3,0.0
S2,1993,3,0.0
S2,1994,3,0.0
S2,1995,3,0.0
S2,1996,3,0.0
S2,1997,3,0.0
S2,1998,3,0.0
S2,1999,3,0.0
S2,2000,3,0.0
S2,2001,3,0.0
S2,2002,3,0.0
S2,2003,3,0.0
S2,2004,3,0.0
S2,2005,3,0.0
S2,2006,3,0.0
S2,2007,3,0.0
S2,2008,3,0.0
S2,2009,3,0.0
S2,2010,3,0.0
S2,2011,3,0.0
S2,2012,3,0.0
S2,2013,3,0.0
S2,2014,3,0.0
S2,2015,3,0.0
S2,2016,3,0.0
S2,2017,3,0.0
S2,2018,3,0.0
S2,2019,3,0.0
S2,2020,3,0.0
S2,2021,3,0.0
S2,2022,3,0.0
S2,2023,3,0.0
S2,2024,3,0.0
S2,2025,3,0.0
S2,2026,3,0.0
S2,2027,3,0.0
S2,2028,3,0.0
S2,2029,3,0.0
S2,2030,3,0.0
S2,2031,3,0.0
S2,2032,3,0.0
S2,2033,3,0.0
S2,2034,3,0.0
S2,2035,3,0.0
S2,2036,3,0.0
S2,2037,3,0.0
S2,2038,3,0.0
S2,2039,3,0.0
S2,2040,3,0.0
S2,2041,3,0.0
S2,2042,3,0.0
S2,2043,3,0.0
S2,2044,3,0.0
S2,2045,3,0.0
S2,2046,3,0.0
S2,2047,3,0.0
S2,2048,3,0.0
S2,2049,3,0.0
S2,2050,0,
S2,2051,0,
S2,2052,0,
S2,2053,0,
S2,2054,0,
S2,2055,0,
S2,2056,0,
S2,2057,0,
S2,2058,0,
S2,2059,0,
S2,2060,0,
S2,2061,0,
S2,2062,0,
S2,2063,0,
S2,2064,0,
S2,2065,0,
S2,2066,0,
S2,2067,0,
S2,2068,0,
S2,2069,0,
S2,2070,0,
S2,2071,0,
S2,2072,0,
S2,2073,0,
S2,2074,0,
S2,2075,0,
S2,2076,0,
S2,2077,0,
S2,2078,0,
S2,2079,0,
S2,2080,0,
S2,2081,0,
S2,2082,0,
S2,2083,0,
S2,2084,0,
S2,2085,0,
S2,2086,0,
S2,2087,0,
S2,2088,0,
S2,2089,0,
S2,2090,0,
S2,2091,0,
S2,2092,0,
S2,2093,0,
S2,2094,0,
S2,2095,0,
S2,2096,0,
S2,2097,0,
S2,2098,0,
S2,2099,0,
S2,2100,0,
S2,2101,0,
S2,2102,0,
S2,2103,0,
S2,2104,0,
S2,2105,0,
S2,2106,0,
S2,2107,7,
S2,2108,7,
S2,2109,7,
S2,2110,7,
S2,2111,7,
S2,2112,7,
S2,2113,7,
S2,2114,7,
S2,2115,7,
S2,2116,7,
S2,2117,7,
S2,2118,7,
S2,2119,7,
S2,2120,7,
S2,2121,7,
S2,2122,7,
S2,2123,7,
S2,2124,7,
S2,2125,7,
S2,2126,7,
S2,2127,7,
S2,2128,7,
S2,2129,7,
S2,2130,7,
S2,2131,7,
S2,2132,7,
S2,2133,0,
S2,2134,0,
S2,2135,0,
S2,2136,0,
S2,2137,0,
S2,2138,0,
S2,2139,0,
S2,2140,0,
S2,2141,0,
S2,2142,0,
S2,2143,0,
S2,2144,0,
S2,2145,0,
S2,2146,0,
S2,2147,0,
S2,2148,0,
S2,2149,0,
S2,2150,0,
S2,2151,0,
S2,2152,0,
S2,2153,0,
S2,2154,0,
S2,2155,0,
S2,2156,0,
S2,2157,0,
S2,2158,0,
S2,2159,0,
S2,2160,0,
S2,2161,0,
S2,2162,0,
S2,2163,0,
S2,2164,0,
S2,2165,0,
S2,2166,0,
S2,2167,0,
S2,2168,0,
S2,2169,0,
S2,2170,0,
S2,2171,0,
S2,2172,0,
S2,2173,0,
S2,2174,0,
S2,2175,0,
S2,2176,0,
S2,2177,0,
S2,2178,0,
S2,2179,0,
S2,2180,0,
S2,2181,0,
S2,2182,0,
S2,2183,0,
S2,2184,0,
S2,2185,0,
S2,2186,0,
S2,2187,0,
S2,2188,0,
S2,2189,0,
S2,2190,0,
S2,2191,0,
S2,2192,0,
S2,2193,0,
S2,2194,0,
S2,2195,0,
S2,2196,0,
S2,2197,0,
S2,2198,4,
S2,2199,4,
S2,2200,4,
S2,2201,4,
S2,2202,4,
S2,2203,4,
S2,2204,4,
S2,2205,4,
S2,2206,4,
S2,2207,4,
S2,2208,4,
S2,2209,4,
S2,2210,4,
S2,2211,4,
S2,2212,4,
S2,2213,4,
S2,2214,4,
S2,2215,4,
S2,2216,4,
S2,2217,4,
S2,2218,4,
S2,2219,4,
S2,2220,4,
S2,2221,4,
S2,2222,4,
S2,2223,4,
S2,2224,4,
S2,2225,4,
S2,2226,4,
S2,2227,4,
S2,2228,4,
S2,2229,4,
S2,2230,4,
S2,2231,4,
S2,2232,4,
S2,2233,4,
S2,2234,4,
S2,2235,4,
S2,2236,4,
S2,2237,4,
S2,2238,4,
S2,2239,4,
S2,2240,4,
S2,2241,4,
S2,2242,4,
S2,2243,4,
S2,2244,4,
S2,2245,4,
S2,2246,4,
S2,2247,4,
S2,2248,4,
S2,2249,4,
S2,2250,4,
S2,2251,4,
S2,2252,4,
S2,2253,4,
S2,2254,4,
S2,2255,4,
S2,2256,4,
S2,2257,4,
S2,2258,4,
S2,2259,4,
S2,2260,4,
S2,2261,4,
S2,2262,4,
S2,2263,4,
S2,2264,4,
S2,2265,4,
S2,2266,4,
S2,2267,4,
S2,2268,4,
S2,2269,4,
S2,2270,4,
S2,2271,4,
S2,2272,4,
S2,2273,4,
S2,2274,4,
S2,2275,4,
S2,2276,4,
S2,2277,4,
S2,2278,4,
S2,2279,4,
S2,2280,4,
S2,2281,4,
S2,2282,4,
S2,2283,4,
S2,2284,4,
S2,2285,4,
S2,2286,4,
S2,2287,4,
S2,2288,4,
S2,2289,4,
S2,2290,4,
S2,2291,4,
S2,2292,4,
S2,2293,4,
S2,2294,4,
S2,2295,4,
S2,2296,4,
S2,2297,4,
S2,2298,4,
S2,2299,4,
S2,2300,4,
S2,2301,4,
S2,2302,4,
S2,2303,4,
S2,2304,4,
S2,2305,4,
S2,2306,4,
S2,2307,4,
S2,2308,4,
S2,2309,4,
S2,2310,4,
S2,2311,4,
S2,2312,4,
S2,2313,4,
S2,2314,4,
S2,2315,4,
S2,2316,4,
S2,2317,4,
S2,2318,4,
S2,2319,4,
S2,2320,4,
S2,2321,4,
S2,2322,4,
S2,2323,4,
S2,2324,4,
S2,2325,4,
S2,2326,4,
S2,2327,4,
S2,2328,4,
S2,2329,4,
S2,2330,4,
S2,2331,4,
S2,2332,4,
S2,2333,4,
S2,2334,4,
S2,2335,4,
S2,2336,4,
S2,2337,4,
S2,2338,4,
S2,2339,4,
S2,2340,4,
S2,2341,4,
S2,2342,4,
S2,2343,4,
S2,2344,4,
S2,2345,4,
S2,2346,4,
S2,2347,4,
S2,2348,4,
S2,2349,0,
S2,2350,0,
S2,2351,0,
S2,2352,0,
S2,2353,0,
S2,2354,0,
S2,2355,0,
S2,2356,0,
S2,2357,0,
S2,2358,0,
S2,2359,0,
S2,2360,0,
S2,2361,0,
S2,2362,0,
S2,2363,0,
S2,2364,0,
S2,2365,0,
S2,2366,0,
S2,2367,0,
S2,2368,0,
S2,2369,0,
S2,2370,0,
S2,2371,0,
S2,2372,0,
S2,2373,0,
S2,2374,0,
S2,2375,0,
S2,2376,0,
S2,2377,0,
S2,2378,0,
S2,2379,0,
S2,2380,0,
S2,2381,0,
S2,2382,0,
S2,2383,0,
S2,2384,0,
S2,2385,0,
S2,2386,0,
S2,2387,0,
S2,2388,0,
S2,2389,0,
S2,2390,0,
S2,2391,0,
S2,2392,0,
S2,2393,0,
S2,2394,0,
S2,2395,0,
S2,2396,0,
S2,2397,0,
S2,2398,0,
S2,2399,0,
S2,2400,0,
S2,2401,0,
S2,2402,0,
S2,2403,0,
S2,2404,0,
S2,2405,0,
S2,2406,0,
S2,2407,0,
S2,2408,0,
S2,2409,0,
S2,2410,0,
S2,2411,0,
S2,2412,0,
S2,2413,0,
S2,2414,0,
S2,2415,0,
S2,2416,0,
S2,2417,0,
S2,2418,0,
S2,2419,0,
S2,2420,0,
S2,2421,0,
S2,2422,0,
S2,2423,0,
S2,2424,0,
S2,2425,0,
S2,2426,0,
S2,2427,0,
S2,2428,0,
S2,2429,0,
