subject,window_index,label_original,stress_label
S4,1455,2,1.0
S4,1456,2,1.0
S4,1457,2,1.0
S4,1458,2,1.0
S4,1459,2,1.0
S4,1460,2,1.0
S4,1461,2,1.0
S4,1462,2,1.0
S4,1463,2,1.0
S4,1464,2,1.0
S4,1465,2,1.0
S4,1466,2,1.0
S4,1467,2,1.0
S4,1468,2,1.0
S4,1469,2,1.0
S4,1470,2,1.0
S4,1471,2,1.0
S4,1472,2,1.0
S4,1473,2,1.0
S4,1474,2,1.0
S4,1475,2,1.0
S4,1476,2,1.0
S4,1477,2,1.0
S4,1478,2,1.0
S4,1479,2,1.0
S4,1480,2,1.0
S4,1481,2,1.0
S4,1482,2,1.0
S4,1483,2,1.0
S4,1484,2,1.0
S4,1485,2,1.0
S4,1486,2,1.0
S4,1487,2,1.0
S4,1488,2,1.0
S4,1489,2,1.0
S4,1490,2,1.0
S4,1491,2,1.0
S4,1492,2,1.0
S4,1493,2,1.0
S4,1494,2,1.0
S4,1495,2,1.0
S4,1496,2,1.0
S4,1497,2,1.0
S4,1498,2,1.0
S4,1499,2,1.0
S4,1500,2,1.0
S4,1501,2,1.0
S4,1502,2,1.0
S4,1503,2,1.0
S4,1504,2,1.0
S4,1505,2,1.0
S4,1506,2,1.0
S4,1507,2,1.0
S4,1508,2,1.0
S4,1509,2,1.0
S4,1510,2,1.0
S4,1511,2,1.0
S4,1512,2,1.0
S4,1513,2,1.0
S4,1514,2,1.0
S4,1515,2,1.0
S4,1516,2,1.0
S4,1517,2,1.0
S4,1518,2,1.0
S4,1519,2,1.0
S4,1520,2,1.0
S4,1521,2,1.0
S4,1522,2,1.0
S4,1523,2,1.0
S4,1524,2,1.0
S4,1525,2,1.0
S4,1526,2,1.0
S4,1527,2,1.0
S4,1528,2,1.0
S4,1529,2,1.0
S4,1530,2,1.0
S4,1531,2,1.0
S4,1532,2,1.0
S4,1533,2,1.0
S4,1534,2,1.0
S4,1535,2,1.0
S4,1536,2,1.0
S4,1537,2,1.0
S4,1538,2,1.0
S4,1539,2,1.0
S4,1540,2,1.0
S4,1541,2,1.0
S4,1542,2,1.0
S4,1543,2,1.0
S4,1544,2,1.0
S4,1545,2,1.0
S4,1546,2,1.0
S4,1547,2,1.0
S4,1548,2,1.0
S4,1549,2,1.0
S4,1550,2,1.0
S4,1551,2,1.0
S4,1552,2,1.0
S4,1553,2,1.0
S4,1554,2,1.0
S4,1555,2,1.0
S4,1556,2,1.0
S4,1557,2,1.0
S4,1558,2,1.0
S4,1559,2,1.0
S4,1560,2,1.0
S4,1561,2,1.0
S4,1562,2,1.0
S4,1563,2,1.0
S4,1564,2,1.0
S4,1565,2,1.0
S4,1566,2,1.0
S4,1567,2,1.0
S4,1568,2,1.0
S4,1569,2,1.0
S4,1570,2,1.0
S4,1571,2,1.0
S4,1572,2,1.0
S4,1573,2,1.0
S4,1574,2,1.0
S4,1575,2,1.0
S4,1576,2,1.0
S4,1577,2,1.0
S4,1578,2,1.0
S4,1579,2,1.0
S4,1580,2,1.0
S4,1581,2,1.0
S4,1582,2,1.0
S4,1583,2,1.0
S4,1584,2,1.0
S4,1585,2,1.0
S4,1586,2,1.0
S4,1587,2,1.0
S4,1588,2,1.0
S4,1589,2,1.0
S4,1590,2,1.0
S4,1591,2,1.0
S4,1592,2,1.0
S4,1593,2,1.0
S4,1594,2,1.0
S4,1595,2,1.0
S4,1596,2,1.0
S4,1597,2,1.0
S4,1598,2,1.0
S4,1599,2,1.0
S4,1600,2,1.0
S4,1601,2,1.0
S4,1602,2,1.0
S4,1603,2,1.0
S4,1604,2,1.0
S4,1605,2,1.0
S4,1606,2,1.0
S4,1607,2,1.0
S4,1608,2,1.0
S4,1609,2,1.0
S4,1610,2,1.0
S4,1611,2,1.0
S4,1612,2,1.0
S4,1613,2,1.0
S4,1614,2,1.0
S4,1615,2,1.0
S4,1616,2,1.0
S4,1617,2,1.0
S4,1618,2,1.0
S4,1619,2,1.0
S4,1620,2,1.0
S4,1621,2,1.0
S4,1622,2,1.0
S4,1623,2,1.0
S4,1624,2,1.0
S4,1625,2,1.0
S4,1626,2,1.0
S4,1627,2,1.0
S4,1628,2,1.0
S4,1629,2,1.0
S4,1630,2,1.0
S4,1631,2,1.0
S4,1632,2,1.0
S4,1633,2,1.0
S4,1634,2,1.0
S4,1635,2,1.0
S4,1636,2,1.0
S4,1637,2,1.0
S4,1638,2,1.0
S4,1639,2,1.0
S4,1640,2,1.0
S4,1641,2,1.0
S4,1642,2,1.0
S4,1643,2,1.0
S4,1644,2,1.0
S4,1645,2,1.0
S4,1646,2,1.0
S4,1647,2,1.0
S4,1648,2,1.0
S4,1649,2,1.0
S4,1650,2,1.0
S4,1651,2,1.0
S4,1652,2,1.0
S4,1653,2,1.0
S4,1654,2,1.0
S4,1655,2,1.0
S4,1656,2,1.0
S4,1657,2,1.0
S4,1658,2,1.0
S4,1659,2,1.0
S4,1660,2,1.0
S4,1661,2,1.0
S4,1662,2,1.0
S4,1663,2,1.0
S4,1664,2,1.0
S4,1665,2,1.0
S4,1666,2,1.0
S4,1667,2,1.0
S4,1668,2,1.0
S4,1669,2,1.0
S4,1670,2,1.0
S4,1671,2,1.0
S4,1672,2,1.0
S4,1673,2,1.0
S4,1674,2,1.0
S4,1675,2,1.0
S4,1676,2,1.0
S4,1677,2,1.0
S4,1678,2,1.0
S4,1679,2,1.0
S4,1680,2,1.0
S4,1681,2,1.0
S4,1682,2,1.0
S4,1683,2,1.0
S4,1684,2,1.0
S4,1685,2,1.0
S4,1686,2,1.0
S4,1687,2,1.0
S4,1688,2,1.0
S4,1689,2,1.0
S4,1690,2,1.0
S4,1691,2,1.0
S4,1692,2,1.0
S4,1693,2,1.0
S4,1694,2,1.0
S4,1695,2,1.0
S4,1696,2,1.0
S4,1697,2,1.0
S4,1698,2,1.0
S4,1699,0,
S4,1700,0,
S4,1701,0,
S4,1702,0,
S4,1703,0,
S4,1704,0,
S4,1705,0,
S4,1706,0,
S4,1707,0,
S4,1708,0,
S4,1709,0,
S4,1710,0,
S4,1711,0,
S4,1712,0,
S4,1713,0,
S4,1714,0,
S4,1715,0,
S4,1716,0,
S4,1717,0,
S4,1718,0,
S4,1719,0,
S4,1720,0,
S4,1721,0,
S4,1722,0,
S4,1723,0,
S4,1724,0,
S4,1725,0,
S4,1726,0,
S4,1727,0,
S4,1728,0,
S4,1729,0,
S4,1730,0,
S4,1731,0,
S4,1732,0,
S4,1733,0,
S4,1734,0,
S4,1735,0,
S4,1736,0,
S4,1737,0,
S4,1738,0,
S4,1739,0,
S4,1740,0,
S4,1741,0,
S4,1742,0,
S4,1743,0,
S4,1744,0,
S4,1745,0,
S4,1746,0,
S4,1747,0,
S4,1748,0,
S4,1749,0,
S4,1750,0,
S4,1751,0,
S4,1752,0,
S4,1753,0,
S4,1754,0,
S4,1755,0,
S4,1756,0,
S4,1757,0,
S4,1758,0,
S4,1759,0,
S4,1760,0,
S4,1761,0,
S4,1762,0,
S4,1763,0,
S4,1764,0,
S4,1765,0,
S4,1766,0,
S4,1767,0,
S4,1768,0,
S4,1769,0,
S4,1770,0,
S4,1771,0,
S4,1772,0,
S4,1773,0,
S4,1774,0,
S4,1775,0,
S4,1776,0,
S4,1777,0,
S4,1778,0,
S4,1779,0,
S4,1780,0,
S4,1781,0,
S4,1782,0,
S4,1783,0,
S4,1784,0,
S4,1785,0,
S4,1786,0,
S4,1787,0,
S4,1788,0,
S4,1789,0,
S4,1790,0,
S4,1791,0,
S4,1792,0,
S4,1793,0,
S4,1794,0,
S4,1795,0,
S4,1796,0,
S4,1797,6,
S4,1798,6,
S4,1799,6,
S4,1800,6,
S4,1801,6,
S4,1802,6,
S4,1803,6,
S4,1804,6,
S4,1805,6,
S4,1806,6,
S4,1807,6,
S4,1808,6,
S4,1809,6,
S4,1810,6,
S4,1811,6,
S4,1812,6,
S4,1813,6,
S4,1814,0,
S4,1815,0,
S4,1816,0,
S4,1817,0,
S4,1818,0,
S4,1819,0,
S4,1820,0,
S4,1821,0,
S4,1822,0,
S4,1823,0,
S4,1824,0,
S4,1825,0,
S4,1826,0,
S4,1827,0,
S4,1828,0,
S4,1829,0,
S4,1830,0,
S4,1831,0,
S4,1832,0,
S4,1833,0,
S4,1834,0,
S4,1835,0,
S4,1836,0,
S4,1837,0,
S4,1838,0,
S4,1839,0,
S4,1840,0,
S4,1841,0,
S4,1842,0,
S4,1843,0,
S4,1844,0,
S4,1845,0,
S4,1846,0,
S4,1847,0,
S4,1848,0,
S4,1849,0,
S4,1850,0,
S4,1851,0,
S4,1852,0,
S4,1853,0,
S4,1854,0,
S4,1855,0,
S4,1856,0,
S4,1857,0,
S4,1858,0,
S4,1859,0,
S4,1860,0,
S4,1861,0,
S4,1862,0,
S4,1863,0,
S4,1864,0,
S4,1865,0,
S4,1866,0,
S4,1867,0,
S4,1868,0,
S4,1869,0,
S4,1870,0,
S4,1871,0,
S4,1872,0,
S4,1873,0,
S4,1874,0,
S4,1875,0,
S4,1876,0,
S4,1877,0,
S4,1878,0,
S4,1879,0,
S4,1880,0,
S4,1881,0,
S4,1882,0,
S4,1883,0,
S4,1884,0,
S4,1885,0,
S4,1886,0,
S4,1887,0,
S4,1888,0,
S4,1889,0,
S4,1890,0,
S4,1891,0,
S4,1892,0,
S4,1893,0,
S4,1894,0,
S4,1895,0,
S4,1896,0,
S4,1897,0,
S4,1898,0,
S4,1899,0,
S4,1900,0,
S4,1901,0,
S4,1902,0,
S4,1903,0,
S4,1904,0,
S4,1905,0,
S4,1906,0,
S4,1907,0,
S4,1908,0,
S4,1909,0,
S4,1910,0,
S4,1911,0,
S4,1912,0,
S4,1913,0,
S4,1914,0,
S4,1915,0,
S4,1916,0,
S4,1917,0,
S4,1918,0,
S4,1919,0,
S4,1920,0,
S4,1921,0,
S4,1922,0,
S4,1923,0,
S4,1924,0,
S4,1925,0,
S4,1926,0,
S4,1927,0,
S4,1928,0,
S4,1929,0,
S4,1930,0,
S4,1931,0,
S4,1932,0,
S4,1933,0,
S4,1934,0,
S4,1935,0,
S4,1936,0,
S4,1937,0,
S4,1938,0,
S4,1939,0,
S4,1940,0,
S4,1941,0,
S4,1942,0,
S4,1943,0,
S4,1944,0,
S4,1945,0,
S4,1946,0,
S4,1947,0,
S4,1948,0,
S4,1949,0,
S4,1950,0,
S4,1951,0,
S4,1952,0,
S4,1953,0,
S4,1954,0,
S4,1955,0,
S4,1956,0,
S4,1957,0,
S4,1958,0,
S4,1959,0,
S4,1960,0,
S4,1961,0,
S4,1962,0,
S4,1963,0,
S4,1964,0,
S4,1965,0,
S4,1966,0,
S4,1967,0,
S4,1968,0,
S4,1969,0,
S4,1970,0,
S4,1971,0,
S4,1972,0,
S4,1973,0,
S4,1974,0,
S4,1975,0,
S4,1976,0,
S4,1977,0,
S4,1978,0,
S4,1979,0,
S4,1980,0,
S4,1981,0,
S4,1982,0,
S4,1983,0,
S4,1984,0,
S4,1985,0,
S4,1986,0,
S4,1987,0,
S4,1988,0,
S4,1989,0,
S4,1990,0,
S4,1991,0,
S4,1992,0,
S4,1993,0,
S4,1994,0,
S4,1995,0,
S4,1996,0,
S4,1997,0,
S4,1998,0,
S4,1999,0,
S4,2000,0,
S4,2001,0,
S4,2002,0,
S4,2003,0,
S4,2004,0,
S4,2005,0,
S4,2006,0,
S4,2007,0,
S4,2008,0,
S4,2009,0,
S4,2010,0,
S4,2011,0,
S4,2012,0,
S4,2013,0,
S4,2014,0,
S4,2015,0,
S4,2016,0,
S4,2017,0,
S4,2018,0,
S4,2019,0,
S4,2020,0,
S4,2021,0,
S4,2022,0,
S4,2023,0,
S4,2024,0,
S4,2025,0,
S4,2026,0,
S4,2027,0,
S4,2028,0,
S4,2029,0,
S4,2030,0,
S4,2031,0,
S4,2032,0,
S4,2033,0,
S4,2034,0,
S4,2035,0,
S4,2036,0,
S4,2037,0,
S4,2038,0,
S4,2039,0,
S4,2040,0,
S4,2041,0,
S4,2042,0,
S4,2043,0,
S4,2044,0,
S4,2045,0,
S4,2046,0,
S4,2047,0,
S4,2048,0,
S4,2049,0,
S4,2050,0,
S4,2051,0,
S4,2052,0,
S4,2053,0,
S4,2054,0,
S4,2055,0,
S4,2056,0,
S4,2057,0,
S4,2058,0,
S4,2059,0,
S4,2060,0,
S4,2061,0,
S4,2062,0,
S4,2063,0,
S4,2064,0,
S4,2065,0,
S4,2066,0,
S4,2067,0,
S4,2068,0,
S4,2069,0,
S4,2070,0,
S4,2071,0,
S4,2072,0,
S4,2073,0,
S4,2074,0,
S4,2075,0,
S4,2076,0,
S4,2077,0,
S4,2078,0,
S4,2079,0,
S4,2080,0,
S4,2081,0,
S4,2082,0,
S4,2083,0,
S4,2084,0,
S4,2085,0,
S4,2086,0,
S4,2087,0,
S4,2088,0,
S4,2089,0,
S4,2090,0,
S4,2091,0,
S4,2092,0,
S4,2093,0,
S4,2094,0,
S4,2095,0,
S4,2096,0,
S4,2097,0,
S4,2098,0,
S4,2099,0,
S4,2100,0,
S4,2101,0,
S4,2102,0,
S4,2103,0,
S4,2104,0,
S4,2105,0,
S4,2106,0,
S4,2107,0,
S4,2108,0,
S4,2109,0,
S4,2110,0,
S4,2111,0,
S4,2112,0,
S4,2113,0,
S4,2114,0,
S4,2115,0,
S4,2116,0,
S4,2117,0,
S4,2118,0,
S4,2119,0,
S4,2120,0,
S4,2121,0,
S4,2122,0,
S4,2123,0,
S4,2124,0,
S4,2125,0,
S4,2126,0,
S4,2127,0,
S4,2128,0,
S4,2129,0,
S4,2130,0,
S4,2131,0,
S4,2132,0,
S4,2133,0,
S4,2134,0,
S4,2135,0,
S4,2136,0,
S4,2137,0,
S4,2138,0,
S4,2139,0,
S4,2140,0,
S4,2141,0,
S4,2142,0,
S4,2143,0,
S4,2144,0,
S4,2145,0,
S4,2146,0,
S4,2147,0,
S4,2148,0,
S4,2149,0,
S4,2150,0,
S4,2151,0,
S4,2152,0,
S4,2153,0,
S4,2154,0,
S4,2155,0,
S4,2156,0,
S4,2157,0,
S4,2158,0,
S4,2159,0,
S4,2160,0,
S4,2161,0,
S4,2162,0,
S4,2163,0,
S4,2164,0,
S4,2165,0,
S4,2166,0,
S4,2167,0,
S4,2168,0,
S4,2169,0,
S4,2170,0,
S4,2171,0,
S4,2172,0,
S4,2173,0,
S4,2174,0,
S4,2175,0,
S4,2176,0,
S4,2177,0,
S4,2178,0,
S4,2179,0,
S4,2180,0,
S4,2181,0,
S4,2182,0,
S4,2183,0,
S4,2184,0,
S4,2185,0,
S4,2186,0,
S4,2187,0,
S4,2188,0,
S4,2189,0,
S4,2190,0,
S4,2191,0,
S4,2192,0,
S4,2193,0,
S4,2194,0,
S4,2195,0,
S4,2196,0,
S4,2197,0,
S4,2198,0,
S4,2199,0,
S4,2200,0,
S4,2201,0,
S4,2202,0,
S4,2203,0,
S4,2204,0,
S4,2205,0,
S4,2206,0,
S4,2207,0,
S4,2208,0,
S4,2209,0,
S4,2210,0,
S4,2211,0,
S4,2212,0,
S4,2213,0,
S4,2214,0,
S4,2215,0,
S4,2216,0,
S4,2217,0,
S4,2218,0,
S4,2219,0,
S4,2220,0,
S4,2221,0,
S4,2222,0,
S4,2223,0,
S4,2224,0,
S4,2225,0,
S4,2226,0,
S4,2227,0,
S4,2228,0,
S4,2229,0,
S4,2230,0,
S4,2231,0,
S4,2232,0,
S4,2233,0,
S4,2234,0,
S4,2235,0,
S4,2236,0,
S4,2237,0,
S4,2238,0,
S4,2239,0,
S4,2240,0,
S4,2241,0,
S4,2242,0,
S4,2243,0,
S4,2244,0,
S4,2245,0,
S4,2246,0,
S4,2247,0,
S4,2248,0,
S4,2249,0,
S4,2250,0,
S4,2251,0,
S4,2252,0,
S4,2253,0,
S4,2254,0,
S4,2255,0,
S4,2256,0,
S4,2257,0,
S4,2258,0,
S4,2259,0,
S4,2260,0,
S4,2261,0,
S4,2262,0,
S4,2263,0,
S4,2264,0,
S4,2265,0,
S4,2266,0,
S4,2267,0,
S4,2268,0,
S4,2269,0,
S4,2270,4,
S4,2271,4,
S4,2272,4,
S4,2273,4,
S4,2274,4,
S4,2275,4,
S4,2276,4,
S4,2277,4,
S4,2278,4,
S4,2279,4,
S4,2280,4,
S4,2281,4,
S4,2282,4,
S4,2283,4,
S4,2284,4,
S4,2285,4,
S4,2286,4,
S4,2287,4,
S4,2288,4,
S4,2289,4,
S4,2290,4,
S4,2291,4,
S4,2292,4,
S4,2293,4,
S4,2294,4,
S4,2295,4,
S4,2296,4,
S4,2297,4,
S4,2298,4,
S4,2299,4,
S4,2300,4,
S4,2301,4,
S4,2302,4,
S4,2303,4,
S4,2304,4,
S4,2305,4,
S4,2306,4,
S4,2307,4,
S4,2308,4,
S4,2309,4,
S4,2310,4,
S4,2311,4,
S4,2312,4,
S4,2313,4,
S4,2314,4,
S4,2315,4,
S4,2316,4,
S4,2317,4,
S4,2318,4,
S4,2319,4,
S4,2320,4,
S4,2321,4,
S4,2322,4,
S4,2323,4,
S4,2324,4,
S4,2325,4,
S4,2326,4,
S4,2327,4,
S4,2328,4,
S4,2329,4,
S4,2330,4,
S4,2331,4,
S4,2332,4,
S4,2333,4,
S4,2334,4,
S4,2335,4,
S4,2336,4,
S4,2337,4,
S4,2338,4,
S4,2339,4,
S4,2340,4,
S4,2341,4,
S4,2342,4,
S4,2343,4,
S4,2344,4,
S4,2345,4,
S4,2346,4,
S4,2347,4,
S4,2348,4,
S4,2349,4,
S4,2350,4,
S4,2351,4,
S4,2352,4,
S4,2353,4,
S4,2354,4,
S4,2355,4,
S4,2356,4,
S4,2357,4,
S4,2358,4,
S4,2359,4,
S4,2360,4,
S4,2361,4,
S4,2362,4,
S4,2363,4,
S4,2364,4,
S4,2365,4,
S4,2366,4,
S4,2367,4,
S4,2368,4,
S4,2369,4,
S4,2370,4,
S4,2371,4,
S4,2372,4,
S4,2373,4,
S4,2374,4,
S4,2375,4,
S4,2376,4,
S4,2377,4,
S4,2378,4,
S4,2379,4,
S4,2380,4,
S4,2381,4,
S4,2382,4,
S4,2383,4,
S4,2384,4,
S4,2385,4,
S4,2386,4,
S4,2387,4,
S4,2388,4,
S4,2389,4,
S4,2390,4,
S4,2391,4,
S4,2392,4,
S4,2393,4,
S4,2394,4,
S4,2395,4,
S4,2396,4,
S4,2397,4,
S4,2398,4,
S4,2399,4,
S4,2400,4,
S4,2401,4,
S4,2402,4,
S4,2403,4,
S4,2404,4,
S4,2405,4,
S4,2406,4,
S4,2407,4,
S4,2408,4,
S4,2409,4,
S4,2410,4,
S4,2411,4,
S4,2412,4,
S4,2413,4,
S4,2414,4,
S4,2415,4,
S4,2416,4,
S4,2417,4,
S4,2418,4,
S4,2419,4,
S4,2420,4,
S4,2421,4,
S4,2422,4,
S4,2423,4,
S4,2424,4,
S4,2425,4,
S4,2426,4,
S4,2427,4,
S4,2428,4,
S4,2429,0,
S4,2430,0,
S4,2431,0,
S4,2432,0,
S4,2433,0,
S4,2434,0,
S4,2435,0,
S4,2436,0,
S4,2437,0,
S4,2438,0,
S4,2439,0,
S4,2440,0,
S4,2441,0,
S4,2442,0,
S4,2443,0,
S4,2444,0,
S4,2445,0,
S4,2446,0,
S4,2447,0,
S4,2448,0,
S4,2449,0,
S4,2450,0,
S4,2451,0,
S4,2452,0,
S4,2453,0,
S4,2454,0,
S4,2455,0,
S4,2456,0,
S4,2457,0,
S4,2458,0,
S4,2459,0,
S4,2460,0,
S4,2461,0,
S4,2462,0,
S4,2463,0,
S4,2464,0,
S4,2465,0,
S4,2466,0,
S4,2467,0,
S4,2468,0,
S4,2469,0,
S4,2470,0,
S4,2471,0,
S4,2472,0,
S4,2473,0,
S4,2474,0,
S4,2475,0,
S4,2476,0,
S4,2477,0,
S4,2478,0,
S4,2479,0,
S4,2480,0,
S4,2481,0,
S4,2482,0,
S4,2483,0,
S4,2484,0,
S4,2485,0,
S4,2486,0,
S4,2487,0,
S4,2488,0,
S4,2489,0,
S4,2490,0,
S4,2491,0,
S4,2492,0,
S4,2493,0,
S4,2494,0,
S4,2495,0,
S4,2496,0,
S4,2497,0,
S4,2498,0,
S4,2499,0,
S4,2500,0,
S4,2501,0,
S4,2502,0,
S4,2503,0,
S4,2504,0,
S4,2505,0,
S4,2506,0,
S4,2507,0,
S4,2508,0,
S4,2509,0,
S4,2510,0,
S4,2511,0,
S4,2512,0,
S4,2513,0,
S4,2514,0,
S4,2515,0,
S4,2516,0,
S4,2517,0,
S4,2518,0,
S4,2519,0,
S4,2520,0,
S4,2521,0,
S4,2522,0,
S4,2523,0,
S4,2524,0,
S4,2525,0,
S4,2526,0,
S4,2527,0,
S4,2528,0,
S4,2529,0,
S4,2530,0,
S4,2531,0,
S4,2532,0,
S4,2533,0,
S4,2534,0,
S4,2535,0,
S4,2536,0,
S4,2537,0,
S4,2538,0,
S4,2539,0,
S4,2540,0,
S4,2541,0,
S4,2542,0,
S4,2543,0,
S4,2544,0,
S4,2545,0,
S4,2546,0,
S4,2547,0,
S4,2548,0,
S4,2549,0,
S4,2550,0,
S4,2551,0,
S4,2552,0,
S4,2553,0,
S4,2554,0,
S4,2555,0,
S4,2556,0,
S4,2557,0,
S4,2558,0,
S4,2559,0,
S4,2560,0,
S4,2561,0,
S4,2562,0,
S4,2563,0,
S4,2564,0,
S4,2565,0,
S4,2566,0,
S4,2567,0,
